filename,width,height,class,xmin,ymin,xmax,ymax
0P1-22-_jpg.rf.f5e8369545bcc7cb47a5a43cf950963e.jpg,500,500,phone-holding,175,132,249,310
20230517_174031_mp4-18_jpg.rf.f592f01a62f9e7e8f4efe626aa641457.jpg,500,500,showing-paper,192,223,228,297
20230517_174031_mp4-18_jpg.rf.f592f01a62f9e7e8f4efe626aa641457.jpg,500,500,showing-paper,254,240,300,322
20230517_174031_mp4-18_jpg.rf.f592f01a62f9e7e8f4efe626aa641457.jpg,500,500,showing-paper,228,302,302,376
20230602_193121_mp4-22_jpg.rf.f4a3757a3a82bef75d498a7180e1c275.jpg,500,500,standing-walking,39,13,497,497
0P1-135-_jpg.rf.f5a9d43ed1cc3f6f9cb8391112eaaccf.jpg,500,500,phone-holding,108,148,206,248
Writting_on_Textbook_051_mp4-5_jpg.rf.f5ccc5e0fb655d40c9180464eb3c63b7.jpg,500,500,speaking,254,139,283,211
20230517_174015_mp4-5_jpg.rf.f5ff7ba906b5a0424f2730d270b0832a.jpg,500,500,showing-paper,176,236,228,286
20230517_174015_mp4-5_jpg.rf.f5ff7ba906b5a0424f2730d270b0832a.jpg,500,500,showing-paper,273,224,313,292
20230517_174015_mp4-5_jpg.rf.f5ff7ba906b5a0424f2730d270b0832a.jpg,500,500,showing-paper,290,271,356,339
20230602_193121_mp4-23_jpg.rf.f5e0566ca8efa537689a7824ca832f30.jpg,500,500,standing-walking,262,75,499,499
20230602_192359_mp4-38_jpg.rf.f641da4a009fb150c959e8119b920587.jpg,500,500,head-turn,212,79,287,240
20230602_192912_mp4-12_jpg.rf.f6383d86a6ad515093ec567dfa71a31f.jpg,500,500,eyes-away,150,123,282,183
0P1-120-_jpg.rf.f5f2b15921aeb48bce19d6127b6800ad.jpg,500,500,phone-holding,191,11,349,397
0P1-10-_jpg.rf.f6294d6f929a9f9977b2a9f7173fc0ac.jpg,500,500,phone-holding,166,132,312,318
8_jpg.rf.f5f9bb44b33b4fcb49b12e74d8e5b8d4.jpg,500,500,hand-gestures,1,0,460,464
Arguing_061_mp4-4_jpg.rf.f624e70501b187037ddfd3dfe6f6a0d2.jpg,500,500,speaking,82,95,166,237
Arguing_061_mp4-4_jpg.rf.f624e70501b187037ddfd3dfe6f6a0d2.jpg,500,500,speaking,275,163,363,251
VID20230603083955_mp4-47_jpg.rf.f657e92b57048f906ce6b5683af7a2c4.jpg,500,500,head-turn,41,161,96,267
VID20230603083955_mp4-47_jpg.rf.f657e92b57048f906ce6b5683af7a2c4.jpg,500,500,head-turn,360,260,383,324
20230602_192626_mp4-24_jpg.rf.f658499b0b8401b90526c9d7f90f5ec6.jpg,500,500,speaking,208,190,240,234
269_jpg.rf.f6543b5cb863152c48d229d594544d72.jpg,500,500,eyes-away,201,173,410,229
VID20230603083955_mp4-86_jpg.rf.f6591b10e20e28cdb1c810fd7e0751e0.jpg,500,500,phone-holding,31,195,91,270
VID20230603083955_mp4-86_jpg.rf.f6591b10e20e28cdb1c810fd7e0751e0.jpg,500,500,speaking,286,246,295,260
VID20230603083955_mp4-86_jpg.rf.f6591b10e20e28cdb1c810fd7e0751e0.jpg,500,500,standing-walking,183,151,250,370
VID20230603083955_mp4-86_jpg.rf.f6591b10e20e28cdb1c810fd7e0751e0.jpg,500,500,head-turn,283,209,298,269
VID20230603083955_mp4-63_jpg.rf.f6a60a2b7a7828a110062b9d2eac2245.jpg,500,500,head-turn,86,149,150,275
VID20230603083955_mp4-63_jpg.rf.f6a60a2b7a7828a110062b9d2eac2245.jpg,500,500,head-turn,252,246,276,292
VID20230603083955_mp4-63_jpg.rf.f6a60a2b7a7828a110062b9d2eac2245.jpg,500,500,head-turn,366,246,394,312
VID20230603083955_mp4-63_jpg.rf.f6a60a2b7a7828a110062b9d2eac2245.jpg,500,500,head-turn,424,144,492,216
VID20230603083955_mp4-63_jpg.rf.f6a60a2b7a7828a110062b9d2eac2245.jpg,500,500,phone-holding,133,262,151,304
0P1-107-_jpg.rf.f66fbc9e514ec0ddea7a2160033dd987.jpg,500,500,phone-holding,158,156,230,230
20230602_192714_mp4-3_jpg.rf.f67bfebdbc42f809a91cc213af5ad90b.jpg,500,500,hand-gestures,288,244,363,371
Writting_on_Textbook_078_mp4-1_jpg.rf.f5ddfef85591ebe55ddb92a3c9b18971.jpg,500,500,showing-paper,409,111,500,256
20230517_173712_mp4-25_jpg.rf.f6ad350291910185f924dfd3b15530b5.jpg,500,500,head-turn,154,93,275,260
20230517_173712_mp4-25_jpg.rf.f6ad350291910185f924dfd3b15530b5.jpg,500,500,head-turn,286,77,420,288
20230517_173712_mp4-25_jpg.rf.f6ad350291910185f924dfd3b15530b5.jpg,500,500,head-turn,61,59,171,219
20230517_174031_mp4-26_jpg.rf.f659b496b890b295964d17c7870e9ff9.jpg,500,500,showing-paper,195,235,248,287
20230517_174031_mp4-26_jpg.rf.f659b496b890b295964d17c7870e9ff9.jpg,500,500,showing-paper,324,245,396,333
20230517_174031_mp4-26_jpg.rf.f659b496b890b295964d17c7870e9ff9.jpg,500,500,showing-paper,262,212,308,276
20230517_174119_mp4-0_jpg.rf.f7249d76a856231919681c7279d5ea39.jpg,500,500,phone-holding,320,313,384,377
20230517_173712_mp4-2_jpg.rf.f67ffb011cfcd536e11ac961b1f4fcef.jpg,500,500,head-turn,228,122,338,328
20230517_173712_mp4-2_jpg.rf.f67ffb011cfcd536e11ac961b1f4fcef.jpg,500,500,head-turn,152,122,228,268
20230517_173712_mp4-2_jpg.rf.f67ffb011cfcd536e11ac961b1f4fcef.jpg,500,500,head-turn,70,124,146,254
0P1-64-_jpg.rf.f6f437c91a2fdf80dfb19a26f32d5126.jpg,500,500,phone-holding,60,14,378,500
20230517_174128_mp4-20_jpg.rf.f73ad1c162883a003b85438cb4c7bf55.jpg,500,500,phone-holding,156,244,203,314
20230517_174128_mp4-20_jpg.rf.f73ad1c162883a003b85438cb4c7bf55.jpg,500,500,phone-holding,236,211,277,265
20230517_174128_mp4-20_jpg.rf.f73ad1c162883a003b85438cb4c7bf55.jpg,500,500,phone-holding,298,258,334,319
Arguing_061_mp4-4_jpg.rf.f6f3c5adf5b7790e48ad28774e4e7c5b.jpg,500,500,speaking,90,87,170,223
Arguing_061_mp4-4_jpg.rf.f6f3c5adf5b7790e48ad28774e4e7c5b.jpg,500,500,speaking,300,124,354,236
house10_jpeg_jpg.rf.f6a25f1049de3e38fcd29b818bc05284.jpg,500,500,hand-gestures,196,243,252,341
house10_jpeg_jpg.rf.f6a25f1049de3e38fcd29b818bc05284.jpg,500,500,hand-gestures,231,263,331,363
252_jpg.rf.f708edeea1e5e3bfe28c6f5362ace4eb.jpg,500,500,eyes-away,122,195,364,243
ily4_jpeg_jpg.rf.f73a76c5185b85339ae97af7231ac115.jpg,500,500,hand-gestures,153,149,253,293
0P1-74-_jpg.rf.f6e89e1ea0ef47dbfbc7a74ba2c723be.jpg,500,500,phone-holding,266,258,356,356
2_jpg.rf.f78d67c3fb2a2a30e4b8471572f5926f.jpg,500,500,hand-gestures,106,17,386,467
20230602_192714_mp4-2_jpg.rf.f7319f89e67626a83ff9a3314b4f0c36.jpg,500,500,hand-gestures,300,230,368,346
hello4_jpg.rf.f77a78bbd0c13bcf6b8c0c4a6582420c.jpg,500,500,hand-gestures,132,213,257,366
20230517_174119_mp4-0_jpg.rf.f74780095d77ce230a7220ef54de5475.jpg,500,500,phone-holding,326,300,370,386
Arguing_029_mp4-3_jpg.rf.f6c402295d0fb5668b6db5141a85dbf5.jpg,500,500,speaking,89,129,157,354
Arguing_029_mp4-3_jpg.rf.f6c402295d0fb5668b6db5141a85dbf5.jpg,500,500,speaking,224,141,288,295
Arguing_029_mp4-3_jpg.rf.f6c402295d0fb5668b6db5141a85dbf5.jpg,500,500,showing-paper,216,151,299,315
Arguing_029_mp4-1_jpg.rf.f692649f1561bc70f43717adfa6e1df6.jpg,500,500,speaking,38,182,252,251
Arguing_029_mp4-1_jpg.rf.f692649f1561bc70f43717adfa6e1df6.jpg,500,500,speaking,194,170,359,258
b_jpg.rf.f799afa39818c302d9a729c6524c58cd.jpg,500,500,hand-gestures,50,116,279,365
b_jpg.rf.f799afa39818c302d9a729c6524c58cd.jpg,500,500,hand-gestures,239,119,459,383
20230517_173830_mp4-13_jpg.rf.f7e9e3d4b96cb659cb7240b46000bd9d.jpg,500,500,hand-gestures,125,184,165,262
20230517_173830_mp4-13_jpg.rf.f7e9e3d4b96cb659cb7240b46000bd9d.jpg,500,500,hand-gestures,229,190,264,248
20230517_173830_mp4-13_jpg.rf.f7e9e3d4b96cb659cb7240b46000bd9d.jpg,500,500,hand-gestures,301,230,329,282
20230517_173830_mp4-13_jpg.rf.f7e9e3d4b96cb659cb7240b46000bd9d.jpg,500,500,hand-gestures,329,243,355,310
20230517_173830_mp4-13_jpg.rf.f7e9e3d4b96cb659cb7240b46000bd9d.jpg,500,500,hand-gestures,241,278,279,320
4thank_you_png_jpg.rf.f7ec56310d455de25730faa002fd1a42.jpg,500,500,hand-gestures,170,208,278,330
20230602_193024_mp4-19_jpg.rf.f822db3aa2fee09a1589131735a582a2.jpg,500,500,showing-paper,236,75,310,468
20230517_173830_mp4-7_jpg.rf.f79d8b3c824bdb893022c0f2d1687ad9.jpg,500,500,hand-gestures,272,132,312,198
20230517_173830_mp4-7_jpg.rf.f79d8b3c824bdb893022c0f2d1687ad9.jpg,500,500,hand-gestures,283,246,311,292
20230517_173830_mp4-7_jpg.rf.f79d8b3c824bdb893022c0f2d1687ad9.jpg,500,500,hand-gestures,343,215,381,253
VID20230603083955_mp4-46_jpg.rf.f826438eddb85acfe67ff2a3cb605111.jpg,500,500,head-turn,43,170,110,254
VID20230603083955_mp4-46_jpg.rf.f826438eddb85acfe67ff2a3cb605111.jpg,500,500,head-turn,253,226,283,293
20230517_174015_mp4-8_jpg.rf.f6baf34d852102bdd1078bb834489aa0.jpg,500,500,showing-paper,170,223,226,283
20230517_174015_mp4-8_jpg.rf.f6baf34d852102bdd1078bb834489aa0.jpg,500,500,showing-paper,267,253,313,332
20230602_193024_mp4-19_jpg.rf.f7b9f3ede1a5c0e99a4d7ba4ea1618f9.jpg,500,500,showing-paper,235,74,310,471
0P1-127-_jpg.rf.f81f93d4b57cd28460020177553aa966.jpg,500,500,phone-holding,192,0,370,488
20230602_192728_mp4-38_jpg.rf.f864222e8ca686da02623dc5d2332711.jpg,500,500,hand-gestures,194,32,252,216
20230602_193121_mp4-26_jpg.rf.f840786f1c371f9791113a217ae6e7c2.jpg,500,500,standing-walking,150,177,499,438
image2001_42_jpg.rf.f823e5d8da210cd5ce0fcf277c1aac8d.jpg,500,500,speaking,0,0,500,500
20230602_192626_mp4-5_jpg.rf.f88ffbcb526720500d675f149ab649af.jpg,500,500,speaking,110,199,172,261
0P1-122-_jpg.rf.f73ac91c68ac741807317c6ef9d7fbb1.jpg,500,500,phone-holding,80,28,316,498
20230602_192359_mp4-42_jpg.rf.f8c25f4f63eae816dcc1a6294379b73c.jpg,500,500,head-turn,180,33,276,225
0P1-48-_jpg.rf.f8e68ed7e370b7716a25e409a8b07d11.jpg,500,500,phone-holding,7,4,490,497
VID20230603083955_mp4-31_jpg.rf.f79f2646b91e291f37fbcf0681b064b0.jpg,500,500,head-turn,229,222,271,264
VID20230603083955_mp4-31_jpg.rf.f79f2646b91e291f37fbcf0681b064b0.jpg,500,500,head-turn,340,212,370,264
VID20230603083955_mp4-31_jpg.rf.f79f2646b91e291f37fbcf0681b064b0.jpg,500,500,head-turn,392,98,438,144
VID20230603083955_mp4-31_jpg.rf.f79f2646b91e291f37fbcf0681b064b0.jpg,500,500,hand-gestures,407,232,433,286
20230602_193024_mp4-13_jpg.rf.f88b8f9026da21e072a580d4e0036010.jpg,500,500,showing-paper,194,44,314,426
20230517_173712_mp4-11_jpg.rf.f84f662005c4612c9549350a1199ea1b.jpg,500,500,head-turn,4,88,184,268
20230517_173712_mp4-11_jpg.rf.f84f662005c4612c9549350a1199ea1b.jpg,500,500,head-turn,162,115,310,263
20230517_173712_mp4-11_jpg.rf.f84f662005c4612c9549350a1199ea1b.jpg,500,500,head-turn,297,78,417,274
20230517_174215_mp4-29_jpg.rf.f88610e5906577b2181a2218b33ad3f5.jpg,500,500,standing-walking,133,184,343,394
20230517_174215_mp4-29_jpg.rf.f88610e5906577b2181a2218b33ad3f5.jpg,500,500,standing-walking,173,109,465,401
20230517_173712_mp4-27_jpg.rf.f818d61a84f3ef484a5bfc185bb87949.jpg,500,500,head-turn,74,60,198,184
20230517_173712_mp4-27_jpg.rf.f818d61a84f3ef484a5bfc185bb87949.jpg,500,500,head-turn,170,40,284,214
20230517_173712_mp4-27_jpg.rf.f818d61a84f3ef484a5bfc185bb87949.jpg,500,500,head-turn,269,44,445,222
hello4_jpg.rf.f86d82172cecfd40fd7f7b864f1773e3.jpg,500,500,hand-gestures,64,214,200,352
258_jpg.rf.f8c3e5c544b53926261a84c05e2f18c2.jpg,500,500,eyes-away,113,194,383,284
20230517_174128_mp4-29_jpg.rf.f8ede5b7acca53cb77efe3fe86f31928.jpg,500,500,phone-holding,138,265,192,315
20230517_174128_mp4-29_jpg.rf.f8ede5b7acca53cb77efe3fe86f31928.jpg,500,500,phone-holding,247,294,291,369
20230517_174128_mp4-29_jpg.rf.f8ede5b7acca53cb77efe3fe86f31928.jpg,500,500,phone-holding,274,251,312,300
VID20230603083955_mp4-55_jpg.rf.f8ee07fc5fc02744a4661c94a1822a99.jpg,500,500,head-turn,233,230,281,278
VID20230603083955_mp4-55_jpg.rf.f8ee07fc5fc02744a4661c94a1822a99.jpg,500,500,head-turn,339,238,375,274
20230517_174015_mp4-8_jpg.rf.f8ad87ee063244a7f5130c94d2769ab5.jpg,500,500,showing-paper,175,226,229,286
20230517_174015_mp4-8_jpg.rf.f8ad87ee063244a7f5130c94d2769ab5.jpg,500,500,showing-paper,272,258,318,336
20230602_192359_mp4-17_jpg.rf.f79b33d7a4c367057bc7421c211e9c22.jpg,500,500,head-turn,253,154,347,335
20230517_173830_mp4-7_jpg.rf.f8dc1e4dfe4624be689d49358a3c570c.jpg,500,500,hand-gestures,265,139,319,191
20230517_173830_mp4-7_jpg.rf.f8dc1e4dfe4624be689d49358a3c570c.jpg,500,500,hand-gestures,278,250,316,288
20230517_173830_mp4-7_jpg.rf.f8dc1e4dfe4624be689d49358a3c570c.jpg,500,500,hand-gestures,350,208,374,260
0P1-113-_jpg.rf.f91b7757cbba5cb6b0b75d83fe0113ba.jpg,500,500,phone-holding,67,224,247,404
20230602_192359_mp4-17_jpg.rf.f92b7133f9190a1859c74318a96a6187.jpg,500,500,head-turn,256,133,352,307
20230602_192728_mp4-35_jpg.rf.f9b4956f730835f58d97c326200d124f.jpg,500,500,hand-gestures,316,70,414,228
VID20230603083955_mp4-47_jpg.rf.f8d1dccac61b667dd3d1a2a0965674ae.jpg,500,500,head-turn,40,143,95,249
VID20230603083955_mp4-47_jpg.rf.f8d1dccac61b667dd3d1a2a0965674ae.jpg,500,500,head-turn,357,178,381,242
20230517_174015_mp4-2_jpg.rf.f9ae8f191d7e0428d23578f447593f58.jpg,500,500,showing-paper,190,262,228,334
20230517_174015_mp4-2_jpg.rf.f9ae8f191d7e0428d23578f447593f58.jpg,500,500,showing-paper,264,264,325,328
20230517_174215_mp4-19_jpg.rf.f917af84cc0ae5b6e9c7566ae02c22d0.jpg,500,500,standing-walking,269,108,347,412
20230602_192626_mp4-41_jpg.rf.f84791f700f482cc301f7ab16801f178.jpg,500,500,eyes-away,214,144,252,180
241_jpg.rf.f9bec131cb8ff4fd53db662ff7ad94b0.jpg,500,500,eyes-away,218,132,312,226
20230602_192359_mp4-51_jpg.rf.f88b82b9415ed2bd95b3592a6d4c065a.jpg,500,500,head-turn,190,84,258,270
0P1-10-_jpg.rf.fa238151ec40c3d5c74de25393c59b4f.jpg,500,500,phone-holding,166,132,312,318
0P1-94-_jpg.rf.f9f9f48d6e5df359dbcd357fc08998ff.jpg,500,500,phone-holding,384,166,440,228
ily6_jpeg_jpg.rf.fa188104d6adae49a42a93252b3eec95.jpg,500,500,hand-gestures,45,74,278,424
4thank_you_png_jpg.rf.fa54825d0e9c6393201bf63989120794.jpg,500,500,hand-gestures,144,202,260,318
help10_jpeg_jpg.rf.f9aaf2b5037cff06108e638872668011.jpg,500,500,hand-gestures,180,324,256,427
20230517_173712_mp4-19_jpg.rf.fa043937d0dcc0074814a528a5f005dc.jpg,500,500,standing-walking,22,1,102,200
20230517_173712_mp4-19_jpg.rf.fa043937d0dcc0074814a528a5f005dc.jpg,500,500,head-turn,234,62,356,267
20230517_173712_mp4-19_jpg.rf.fa043937d0dcc0074814a528a5f005dc.jpg,500,500,head-turn,352,21,450,228
0P1-93-_jpg.rf.f9f5a6a025cd853ffee25289043b1d5a.jpg,500,500,phone-holding,122,250,170,310
0P1-93-_jpg.rf.f9f5a6a025cd853ffee25289043b1d5a.jpg,500,500,phone-holding,323,270,369,302
20230602_192626_mp4-5_jpg.rf.fa4d59deabc171de31903537609a1b6a.jpg,500,500,speaking,74,176,126,252
0P1-55-_jpg.rf.fa5372359f8ba01803dc70a34ede6df3.jpg,500,500,phone-holding,25,132,111,220
VID20230603083955_mp4-99_jpg.rf.fa132bb657a75cde0692922af1c3e4ad.jpg,500,500,head-turn,326,171,358,244
VID20230603083955_mp4-99_jpg.rf.fa132bb657a75cde0692922af1c3e4ad.jpg,500,500,head-turn,354,169,377,221
VID20230603083955_mp4-99_jpg.rf.fa132bb657a75cde0692922af1c3e4ad.jpg,500,500,head-turn,396,106,446,170
VID20230603083955_mp4-99_jpg.rf.fa132bb657a75cde0692922af1c3e4ad.jpg,500,500,head-turn,66,160,119,245
VID20230603083955_mp4-99_jpg.rf.fa132bb657a75cde0692922af1c3e4ad.jpg,500,500,head-turn,171,146,201,224
VID20230603083955_mp4-99_jpg.rf.fa132bb657a75cde0692922af1c3e4ad.jpg,500,500,speaking,182,194,192,208
VID20230603083955_mp4-99_jpg.rf.fa132bb657a75cde0692922af1c3e4ad.jpg,500,500,head-turn,1,76,44,256
20230602_192854_mp4-5_jpg.rf.fa668f28c8a3aa291d45d751260f8336.jpg,500,500,eyes-away,150,168,316,238
image2000_144_jpg.rf.f9d91887feb4b0ffa25a0c2c85773ae8.jpg,500,500,speaking,0,64,496,500
house3_jpeg_jpg.rf.f78452ddce2e4bb211dd777727723568.jpg,500,500,hand-gestures,209,217,288,344
house3_jpeg_jpg.rf.f78452ddce2e4bb211dd777727723568.jpg,500,500,hand-gestures,272,220,337,352
VID20230603083955_mp4-18_jpg.rf.fa9604ed7fe6841389e059107e9eec0e.jpg,500,500,head-turn,411,183,439,239
VID20230603083955_mp4-18_jpg.rf.fa9604ed7fe6841389e059107e9eec0e.jpg,500,500,phone-holding,289,241,347,299
20230602_192728_mp4-20_jpg.rf.fa281120cc85a290e22c97e9e244d5ae.jpg,500,500,hand-gestures,314,80,372,238
20230602_193121_mp4-3_jpg.rf.fab5a2966e0b759f34989290a755f80e.jpg,500,500,standing-walking,150,181,343,500
251_jpg.rf.f9e878de827a4cd961be39636f2facd5.jpg,500,500,eyes-away,178,124,266,212
20230602_192728_mp4-10_jpg.rf.fa61fcb09b7a7ec98474a5dfbd727988.jpg,500,500,hand-gestures,262,108,342,188
0P1-75-_jpg.rf.fac035a9b1f1ceec370b33cb629a0193.jpg,500,500,phone-holding,110,176,182,284
help7_jpeg_jpg.rf.f9e8d0be9a7bed0e327cb4344e3a9b45.jpg,500,500,hand-gestures,125,225,305,405
221_jpg.rf.facccecbd9fe15c74d8640cc7492339c.jpg,500,500,eyes-away,112,209,386,264
20230517_174128_mp4-3_jpg.rf.faf959622773c3302fa38248b335788a.jpg,500,500,phone-holding,182,214,213,273
20230517_174128_mp4-3_jpg.rf.faf959622773c3302fa38248b335788a.jpg,500,500,phone-holding,286,209,325,252
20230517_174128_mp4-3_jpg.rf.faf959622773c3302fa38248b335788a.jpg,500,500,phone-holding,286,267,340,331
20230602_192359_mp4-45_jpg.rf.fa52f4cf0d58403e4b5518f0337e5f19.jpg,500,500,head-turn,246,26,357,202
20230602_192359_mp4-53_jpg.rf.facce06c93032b83bcedba74ee4a9332.jpg,500,500,head-turn,170,72,260,282
image2000_180_jpg.rf.fb1e192bbf90acb5cdb89cb14bd3bc33.jpg,500,500,speaking,0,0,500,500
253_jpg.rf.f9ccadd2768abce59a3d7d5aed0f8774.jpg,500,500,eyes-away,192,135,328,271
253_jpg.rf.f9ccadd2768abce59a3d7d5aed0f8774.jpg,500,500,speaking,186,285,340,335
0P1-68-_jpg.rf.faddac0b0a27b819410a2d02a39bbfb3.jpg,500,500,phone-holding,152,84,500,433
20230517_173712_mp4-13_jpg.rf.f9dfb676fc69024cf11d854473c15577.jpg,500,500,head-turn,0,100,137,261
20230517_173712_mp4-13_jpg.rf.f9dfb676fc69024cf11d854473c15577.jpg,500,500,head-turn,146,70,254,264
20230517_173712_mp4-13_jpg.rf.f9dfb676fc69024cf11d854473c15577.jpg,500,500,head-turn,244,24,360,214
20230517_174128_mp4-15_jpg.rf.fb1f99acde6e464122808c928b63a7c2.jpg,500,500,phone-holding,172,226,206,298
20230517_174128_mp4-15_jpg.rf.fb1f99acde6e464122808c928b63a7c2.jpg,500,500,phone-holding,276,215,312,265
20230517_174128_mp4-15_jpg.rf.fb1f99acde6e464122808c928b63a7c2.jpg,500,500,phone-holding,303,284,351,334
20230602_193024_mp4-19_jpg.rf.fa72b01ffd2a27b717f65baf458443d6.jpg,500,500,showing-paper,233,25,307,423
20230602_192728_mp4-3_jpg.rf.fad6b5bdab866365b36b83afee139942.jpg,500,500,hand-gestures,296,101,352,191
20230602_192912_mp4-20_jpg.rf.fa2016e4f5443f1777128092737ec030.jpg,500,500,eyes-away,198,106,322,180
20230517_174128_mp4-30_jpg.rf.fb29151fd90d9255c4649c7b89fafac3.jpg,500,500,phone-holding,153,243,197,296
20230517_174128_mp4-30_jpg.rf.fb29151fd90d9255c4649c7b89fafac3.jpg,500,500,phone-holding,274,254,307,322
20230517_174128_mp4-30_jpg.rf.fb29151fd90d9255c4649c7b89fafac3.jpg,500,500,phone-holding,283,194,326,248
VID20230603083955_mp4-102_jpg.rf.fabe5dd47dd5b0973510df2fdde1d601.jpg,500,500,phone-holding,25,235,103,313
VID20230603083955_mp4-102_jpg.rf.fabe5dd47dd5b0973510df2fdde1d601.jpg,500,500,head-turn,61,190,123,252
VID20230603083955_mp4-102_jpg.rf.fabe5dd47dd5b0973510df2fdde1d601.jpg,500,500,head-turn,172,187,218,233
VID20230603083955_mp4-102_jpg.rf.fabe5dd47dd5b0973510df2fdde1d601.jpg,500,500,head-turn,272,244,294,296
VID20230603083955_mp4-102_jpg.rf.fabe5dd47dd5b0973510df2fdde1d601.jpg,500,500,head-turn,350,226,378,304
VID20230603083955_mp4-102_jpg.rf.fabe5dd47dd5b0973510df2fdde1d601.jpg,500,500,head-turn,423,177,459,227
20230602_192728_mp4-3_jpg.rf.fb2d5d5737f41f760cdc4c14e95a1ef9.jpg,500,500,hand-gestures,270,117,338,209
0P1-92-_jpg.rf.fb217ecab6f73f510c19972149c43041.jpg,500,500,phone-holding,164,220,318,376
260_jpg.rf.fb24b49e38aab96d317f3d9af63fa567.jpg,500,500,eyes-away,210,135,376,301
house8_jpeg_jpg.rf.faa8a698d29cd6acccd6e9293bf0c826.jpg,500,500,hand-gestures,193,225,329,357
20230602_192626_mp4-34_jpg.rf.fb3c764f4b94bbca09379a06682cfb03.jpg,500,500,speaking,136,182,168,254
20230602_192728_mp4-8_jpg.rf.fb33631ed357ea99a48912e2cd1a053e.jpg,500,500,hand-gestures,279,77,371,171
283_jpg.rf.fb07d8e99a1efed0ee3c8df121ed5c1e.jpg,500,500,eyes-away,227,198,373,254
8_jpg.rf.fb33ff115f6c97e23bbf3d39ed435856.jpg,500,500,hand-gestures,20,12,468,460
VID20230603083955_mp4-20_jpg.rf.fb91cf3d35e8c4fcf34feea2cd7a317f.jpg,500,500,head-turn,30,158,110,260
VID20230603083955_mp4-20_jpg.rf.fb91cf3d35e8c4fcf34feea2cd7a317f.jpg,500,500,head-turn,341,236,369,298
VID20230603083955_mp4-20_jpg.rf.fb91cf3d35e8c4fcf34feea2cd7a317f.jpg,500,500,head-turn,410,106,472,168
VID20230603083955_mp4-20_jpg.rf.fb91cf3d35e8c4fcf34feea2cd7a317f.jpg,500,500,head-turn,390,169,476,283
2thank_you_png_jpg.rf.fb44eca1ed58e2971b31e724593b96ed.jpg,500,500,hand-gestures,113,262,315,452
20230602_192728_mp4-40_jpg.rf.fb017ad7eabbeaa5d6d1fc7886e5d005.jpg,500,500,hand-gestures,224,44,284,198
20230602_192912_mp4-20_jpg.rf.fbc4b3f73ce473d5b8a4b6dc37dfba22.jpg,500,500,eyes-away,194,122,314,190
0_jpg.rf.fbbe5ad4f0ba694c7c8d56da044e49f9.jpg,500,500,hand-gestures,39,72,248,441
0_jpg.rf.fbbe5ad4f0ba694c7c8d56da044e49f9.jpg,500,500,hand-gestures,169,38,497,326
20230602_192626_mp4-17_jpg.rf.fbd15afebbec2bc6821fabc7982e685e.jpg,500,500,speaking,135,181,177,223
VID20230603083955_mp4-66_jpg.rf.fb5d0e41faedaa497715bda9360f5302.jpg,500,500,phone-holding,161,249,187,275
VID20230603083955_mp4-66_jpg.rf.fb5d0e41faedaa497715bda9360f5302.jpg,500,500,head-turn,33,130,59,202
VID20230603083955_mp4-66_jpg.rf.fb5d0e41faedaa497715bda9360f5302.jpg,500,500,head-turn,78,168,124,268
VID20230603083955_mp4-66_jpg.rf.fb5d0e41faedaa497715bda9360f5302.jpg,500,500,head-turn,446,104,482,172
VID20230603083955_mp4-66_jpg.rf.fb5d0e41faedaa497715bda9360f5302.jpg,500,500,head-turn,271,215,329,273
VID20230603083955_mp4-66_jpg.rf.fb5d0e41faedaa497715bda9360f5302.jpg,500,500,eyes-away,290,224,306,240
20230602_192359_mp4-1_jpg.rf.fb69be13b751fa6dd8eda64524bfbde3.jpg,500,500,eyes-away,241,199,273,216
228_jpg.rf.fb9c9909bccfaf4650f097601f2bae00.jpg,500,500,eyes-away,193,172,309,228
0P1-34-_jpg.rf.fbd997c741333c2b6467f062387d250d.jpg,500,500,phone-holding,221,71,449,500
0P1-75-_jpg.rf.fc029e90747f70eaf91b7943e0764d3b.jpg,500,500,phone-holding,101,185,191,275
20230602_192626_mp4-22_jpg.rf.fb33d78ded29dbda957801435ff5f14b.jpg,500,500,speaking,147,207,195,255
image2000_192_jpg.rf.fb8fb5e9e70adc07a0f81b372fffe263.jpg,500,500,speaking,0,0,500,500
20230517_174215_mp4-0_jpg.rf.fc338e3ab8400a66489072813e680ee8.jpg,500,500,standing-walking,55,72,171,496
20230602_192359_mp4-39_jpg.rf.fbe98731599cf4fa9536425b9636f3cf.jpg,500,500,head-turn,183,106,315,238
11707_jpg.rf.fb5860ac27fac1b333a0cf0c5fd950aa.jpg,500,500,eyes-away,124,204,412,278
11707_jpg.rf.fb5860ac27fac1b333a0cf0c5fd950aa.jpg,500,500,speaking,162,304,369,411
20230517_174031_mp4-12_jpg.rf.fb7679eb627977e7d90b4ace1b83fa0c.jpg,500,500,showing-paper,209,253,261,305
20230517_174031_mp4-12_jpg.rf.fb7679eb627977e7d90b4ace1b83fa0c.jpg,500,500,showing-paper,296,244,348,306
20230517_174031_mp4-12_jpg.rf.fb7679eb627977e7d90b4ace1b83fa0c.jpg,500,500,showing-paper,356,273,422,375
20230517_174031_mp4-28_jpg.rf.fbd17089ed9f487f3f1836b5e3eb4ef5.jpg,500,500,showing-paper,187,232,233,292
20230517_174031_mp4-28_jpg.rf.fbd17089ed9f487f3f1836b5e3eb4ef5.jpg,500,500,showing-paper,246,202,298,278
